
=======================================================================
  B881 NR5G MAC UL TB Stats — Parsed Records
=======================================================================
  Pkt   Ver    Delta Tx (Bytes)   Cumul Tx        ReTx      
  3598  3.1    24078              1130416790      95888372  
  3599  3.1    22280              1130439070      95888372  
  3600  3.1    11008              1130450078      95899897  
  3601  3.1    11008              1130461086      95910905  
  3602  3.1    19984              1130481070      95910905  
  3603  3.1    13322              1130494392      95910905  
  3604  3.1    13192              1130507584      95910905  
  3605  3.1    18829              1130526413      95910905  
  3606  3.1    14088              1130540501      95910905  
  3607  3.1    25099              1130565600      95910905  
  3608  3.1    21255              1130586855      95910905  
  3609  3.1    21255              1130608110      95910905  
  3610  3.1    11525              1130619635      95922938  
  3611  3.1    13833              1130633468      95922938  
  3612  3.1    9987               1130643455      95929984  
  3613  3.1    20492              1130663947      95929984  
  3614  3.1    19458              1130683405      95929984  
  3615  3.1    13063              1130696468      95929984  
  3616  3.1    11269              1130707737      95929984  
  3617  3.1    12417              1130720154      95929984  
  3618  3.1    13574              1130733728      95929984  
  3619  3.1    17157              1130750885      95929984  
  3620  3.1    18184              1130769069      95929984  
  3621  3.1    20997              1130790066      95929984  
  3622  3.1    13569              1130803635      95938432  
  3623  3.1    15363              1130818998      95938432  
  3624  3.1    8961               1130827959      95947393  
  3625  3.1    16138              1130844097      95947393  
  3626  3.1    14598              1130858695      95947393  
  3627  3.1    17157              1130875852      95947393  
  3628  3.1    23817              1130899669      95947393  
  3629  3.1    12549              1130912218      95958148  
  3630  3.1    24074              1130936292      95958148  
  3631  3.1    12033              1130948325      95969673  
  3632  3.1    15369              1130963694      95969673  
  3633  3.1    16394              1130980088      95969673  
  3634  3.1    6787               1130986875      95976845  
  3635  3.1    12549              1130999424      95976845  
  3636  3.1    13706              1131013130      95976845  
  3637  3.1    12675              1131025805      95976845  
  3638  3.1    11525              1131037330      95976845  
  3639  3.1    11265              1131048595      95976845  
  3640  3.1    13066              1131061661      95976845  
  3641  3.1    15754              1131077415      95976845  
  3642  3.1    21519              1131098934      95976845  
  3643  3.1    26891              1131125825      95976845  
  3644  3.1    26644              1131152469      95976845  
  3645  3.1    15370              1131167839      95976845  
  3646  3.1    8069               1131175908      95985554  
  3647  3.1    12423              1131188331      95985554  
  3648  3.1    21250              1131209581      95985554  
  3649  3.1    27149              1131236730      95985554  
  3650  3.1    22544              1131259274      95985554  
  3651  3.1    18183              1131277457      95985554  
  3652  3.1    8709               1131286166      95994515  
  3653  3.1    15877              1131302043      95994515  
  3654  3.1    21259              1131323302      95994515  
  3655  3.1    27916              1131351218      95994515  
  3656  3.1    28439              1131379657      95994515  
  3657  3.1    20357              1131400014      95994515  
  3658  3.1    19211              1131419225      95994515  
  3659  3.1    8961               1131428186      96003989  
  3660  3.1    18698              1131446884      96003989  
  3661  3.1    17670              1131464554      96003989  
  3662  3.1    17670              1131482224      96003989  
  3663  3.1    17931              1131500155      96003989  
  3664  3.1    8709               1131508864      96013211  
  3665  3.1    11907              1131520771      96013211  
  3666  3.1    13315              1131534086      96013211  
  3667  3.1    5889               1131539975      96020124  
  3668  3.1    13063              1131553038      96020124  
  3669  3.1    13193              1131566231      96020124  
  3670  3.1    12935              1131579166      96020124  
  3671  3.1    16266              1131595432      96020124  
  3672  3.1    7941               1131603373      96028321  
